37,8458
37,5558
37,4978
37,7978
37,9547
37,6386
37,144
37,8982
38,4345
38,2955
38,2265
38,9708
38,6449
38,5045
38,9131
38,4597
38,3995
38,4240
38,9263
38,8167
38,1943
38,9162
38,4259
38,7559
39,7089
39,8702
39,6228
39,388
39,6775
39,5755
39,5558
39,5775
39,5115
39,9374
39,3089
39,5448
39,5997
39,5240
39,1242
39,6308
40,8156
40,3302
40,2698
40,5366
40,2804
40,2496
40,8843
40,4651
40,2857
40,9471
40,8869
40,3004
40,3275
40,7950
40,6842
40,7193
41,8824
41,3306
41,644
41,8636
41,8351
41,9438
41,804
41,5279
41,6860
41,1357
41,3613
41,4802
41,9758
41,9205
41,4068
41,7520
42,3
42,5234
42,9254
42,3957
42,1788
42,4039
42,2931
42,201
42,5444
42,1505
42,5354
42,655
42,8741
42,1514
42,5414
42,2376
43,1161
43,2544
43,4941
43,6594
43,5363
43,3778
43,1073
43,8255
43,7994
43,4729
43,4761
43,7920
43,2851
43,935
43,1518
43,3848
44,8184
44,7417
44,4836
44,7515
44,1218
44,5251
44,3841
44,8169
44,3004
44,4973
44,2296
44,9136
44,261
44,1467
44,7484
44,4521
45,6591
45,7471
45,6877
45,1555
45,6971
45,6516
45,8676
45,2864
45,5960
45,5017
45,9363
45,7917
45,8909
45,7105
45,598
45,8734
46,868
46,9706
46,2202
46,522
46,1222
46,9062
46,8637
46,7105
46,5767
46,3461
46,3836
46,1556
46,6759
46,8634
46,9105
46,6963
47,2189
47,3727
47,6174
47,5825
47,8294
47,3040
47,7051
47,3062
47,1245
47,4733
47,7685
47,7125
47,5268
47,7872
47,1648
47,9776
48,3197
48,3247
48,6730
48,6599
48,6361
48,9583
48,8433
48,8177
48,5076
48,6393
48,9300
48,4345
48,6835
48,6954
48,7039
48,6303
49,7707
49,882
49,1209
49,6330
49,9027
49,9122
49,9744
49,1478
49,1979
49,2333
49,2803
49,8594
49,1478
49,499
49,9633
49,5132
50,4822
50,9223
50,2160
50,1176
50,1739
50,1314
50,8772
50,6107
50,427
50,2106
50,2286
50,1925
50,1770
50,4087
50,215
50,7707
51,1581
51,4342
51,6991
51,8972
51,4190
51,997
51,7403
51,4796
51,7066
51,7511
51,7023
51,4716
51,7883
51,4911
51,919
51,7856
52,5067
52,8552
52,7308
52,581
52,8233
52,2153
52,6804
52,543
52,9546
52,28
52,8503
52,6319
52,6601
52,9379
52,6706
52,7252
53,7395
53,6141
53,5179
53,8587
53,9157
53,3623
53,5941
53,1788
53,2521
53,6958
53,7328
53,6300
53,8077
53,6165
53,7056
53,5709
54,7799
54,2710
54,692
54,3730
54,6510
54,2191
54,3118
54,3753
54,6430
54,7690
54,3948
54,2610
54,5960
54,7032
54,8358
54,7359
55,9179
55,5848
55,5344
55,3892
55,7190
55,6974
55,1126
55,3919
55,9850
55,9365
55,2581
55,1934
55,1177
55,1451
55,7054
55,6859
56,1522
56,2946
56,8336
56,57
56,3611
56,927
56,8156
56,5855
56,7345
56,2942
56,4881
56,4661
56,7777
56,1351
56,229
56,4742
57,3864
57,6888
57,8395
57,5605
57,3967
57,3058
57,6512
57,1636
57,6185
57,8339
57,7235
57,5830
57,5535
57,7860
57,9192
57,6855
58,5400
58,6902
58,1456
58,3891
58,6528
58,9027
58,4046
58,7733
58,8470
58,5947
58,4658
58,551
58,2732
58,1494
58,1766
58,6895
59,2198
59,8298
59,4908
59,7966
59,2816
59,626
59,8020
59,761
59,4974
59,6970
59,6153
59,5992
59,2056
59,5616
59,9414
59,3166
60,6795
60,3096
60,3223
60,7773
60,8843
60,9613
60,1600
60,4028
60,7067
60,9848
60,269
60,7406
60,8440
60,579
60,3373
60,5721
61,9752
61,8621
61,9865
61,5003
61,2504
61,7777
61,6184
61,7439
61,5498
61,5591
61,2611
61,403
61,2483
61,2182
61,1098
61,2455
62,8267
62,9523
62,5136
62,7297
62,2585
62,7018
62,9198
62,9612
62,2358
62,1683
62,3014
62,4119
62,5275
62,5931
62,2816
62,1967
63,8330
63,6964
63,9358
63,2058
63,5523
63,4369
63,5408
63,4407
63,4856
63,4138
63,8641
63,1341
63,3094
63,7182
63,7234
63,488
64,1419
64,708
64,2429
64,8743
64,89
64,1436
64,3022
64,7931
64,867
64,2295
64,764
64,9313
64,2838
64,3162
64,616
64,2766
65,382
65,6547
65,5157
65,4600
65,9360
65,1965
65,4993
65,6700
65,7169
65,6960
65,8698
65,526
65,4811
65,7339
65,1480
65,486
66,3360
66,5260
66,2549
66,3863
66,475
66,7054
66,5099
66,5616
66,289
66,1768
66,7016
66,6542
66,7808
66,156
66,5063
66,1211
67,7362
67,5327
67,9318
67,4048
67,6286
67,56
67,4203
67,6345
67,1307
67,7850
67,6640
67,5873
67,6533
67,5610
67,5858
67,107
68,8687
68,71
68,4411
68,5356
68,5127
68,6042
68,8910
68,9997
68,6375
68,1406
68,7565
68,4039
68,1527
68,8887
68,8232
68,6690
69,2489
69,8123
69,6290
69,2594
69,5580
69,4415
69,1248
69,1790
69,9061
69,9212
69,9566
69,9474
69,4167
69,532
69,9160
69,7913
70,1125
70,179
70,5860
70,9834
70,538
70,8056
70,7062
70,1044
70,6168
70,6240
70,2146
70,5846
70,7005
70,2769
70,2184
70,9919
71,2470
71,9201
71,662
71,5007
71,1240
71,1746
71,4115
71,6968
71,3153
71,9056
71,936
71,855
71,6406
71,1909
71,163
71,7126
72,5556
72,7204
72,8366
72,9026
72,5801
72,9667
72,8136
72,7640
72,8657
72,8935
72,1439
72,804
72,2654
72,2753
72,2460
72,3566
73,7473
73,3005
73,7254
73,3125
73,8234
73,3942
73,6983
73,6429
73,634
73,9589
73,3266
73,5844
73,9951
73,7164
73,3177
73,7257
74,8181
74,8229
74,7028
74,3043
74,3187
74,2682
74,7004
74,1691
74,8522
74,5384
74,1561
74,9705
74,4381
74,8275
74,5916
74,8312
75,8301
75,9200
75,86
75,2961
75,1724
75,3209
75,2125
75,6497
75,6744
75,1806
75,5522
75,6303
75,719
75,4126
75,203
75,7043
76,2104
76,5945
76,8287
76,8442
76,5369
76,6313
76,3678
76,4056
76,2705
76,4096
76,4727
76,4915
76,1962
76,3474
76,3045
76,4740
77,5425
77,2721
77,3359
77,1733
77,2181
77,5679
77,5781
77,4080
77,89
77,2117
77,1221
77,2626
77,6520
77,9820
77,3291
77,1492
78,5096
78,160
78,57
78,8603
78,5075
78,2018
78,6687
78,2842
78,3723
78,6149
78,1615
78,4716
78,2351
78,5012
78,8053
78,2718
79,7505
79,1189
79,1127
79,5250
79,8533
79,1989
79,3658
79,1767
79,4183
79,7386
79,3167
79,8070
79,1608
79,9641
79,5063
79,2247
80,3178
80,8032
80,4627
80,8107
80,2769
80,568
80,6773
80,5755
80,5736
80,2998
80,2489
80,6607
80,2270
80,7767
80,5278
80,2782
81,1794
81,8039
81,3980
81,8608
81,4721
81,7401
81,3398
81,8478
81,7839
81,5697
81,7688
81,5119
81,1712
81,1035
81,6874
81,4442
82,8816
82,9361
82,6091
82,5663
82,7945
82,9133
82,2624
82,1983
82,3110
82,7218
82,383
82,8431
82,1559
82,7352
82,9108
82,9884
83,9521
83,4393
83,6832
83,8844
83,2415
83,5289
83,3004
83,6393
83,7838
83,9786
83,2727
83,292
83,8821
83,9380
83,1561
83,1838
84,2297
84,5238
84,8572
84,9942
84,9969
84,4876
84,7085
84,1909
84,2053
84,6768
84,6410
84,5754
84,2186
84,1645
84,3850
84,4646
85,3195
85,1850
85,2033
85,1492
85,4757
85,8107
85,7105
85,4946
85,4591
85,4606
85,9160
85,8214
85,9154
85,6921
85,9995
85,99
86,554
86,1201
86,7730
86,1535
86,9344
86,1780
86,3455
86,6697
86,9976
86,6309
86,6180
86,4403
86,9055
86,6446
86,5350
86,4577
87,3582
87,3287
87,859
87,2165
87,270
87,2027
87,842
87,784
87,1966
87,197
87,1159
87,1809
87,1167
87,7936
87,2542
87,7580
88,2566
88,2700
88,7854
88,2306
88,7379
88,399
88,6668
88,4854
88,3196
88,9117
88,7249
88,479
88,8700
88,4106
88,6810
88,5974
89,2624
89,3060
89,7449
89,5784
89,7694
89,1132
89,4005
89,9587
89,6361
89,4957
89,8229
89,9016
89,7814
89,4260
89,1509
89,7959
90,4724
90,5825
90,8142
90,1981
90,8046
90,2701
90,6119
90,8493
90,4016
90,9226
90,7015
90,1996
90,4823
90,24
90,1612
90,3428
91,3802
91,553
91,1128
91,275
91,412
91,5468
91,9447
91,8587
91,4846
91,5438
91,4559
91,9872
91,2142
91,9441
91,6456
91,4219
92,8176
92,874
92,9724
92,8177
92,8370
92,1364
92,5765
92,3584
92,5904
92,2321
92,5867
92,9126
92,5168
92,9777
92,4212
92,591
93,9719
93,4556
93,4015
93,4325
93,8983
93,6048
93,5430
93,5852
93,1406
93,9796
93,2057
93,396
93,6315
93,8680
93,6051
93,7311
94,8763
94,3721
94,3075
94,4472
94,100
94,9285
94,8578
94,1088
94,8662
94,5988
94,3932
94,725
94,5770
94,9696
94,4284
94,1038
95,8402
95,3754
95,1698
95,5184
95,1681
95,421
95,8650
95,4135
95,657
95,2577
95,7831
95,2433
95,1036
95,6172
95,541
95,2338
96,2128
96,1920
96,1795
96,465
96,5934
96,8603
96,3149
96,5116
96,5880
96,4483
96,230
96,9172
96,8442
96,82
96,5092
96,3498
97,5979
97,2141
97,2342
97,7944
97,5568
97,8842
97,3277
97,8171
97,4666
97,3739
97,6201
97,5546
97,3358
97,3250
97,9779
97,4283
98,413
98,9624
98,6799
98,4328
98,9443
98,3215
98,399
98,2671
98,6856
98,2153
98,5577
98,9314
98,1626
98,551
98,1507
98,7601
99,7709
99,8803
99,9037
99,5218
99,9622
99,7384
99,751
99,9819
99,8106
99,1956
99,8027
99,7356
99,7397
99,5973
99,5230
99,4617
100,6772
100,7105
100,3308
100,3689
100,5091
100,2733
100,2794
100,9298
100,5379
100,6328
100,4832
100,4403
100,6920
100,8234
100,806
100,8788
101,8956
101,4134
101,4266
101,1440
101,265
101,4609
101,2421
101,1271
101,3558
101,9071
101,6925
101,1670
101,3754
101,1147
101,8897
101,1984
102,1121
102,8188
102,7833
102,7953
102,1631
102,5124
102,7087
102,1386
102,8000
102,9031
102,5504
102,7838
102,9321
102,6200
102,1934
102,3159
103,1409
103,3989
103,2362
103,1451
103,7409
103,464
103,7530
103,3929
103,6984
103,6135
103,916
103,474
103,8085
103,6671
103,6907
103,1889
104,6722
104,2521
104,1119
104,5539
104,944
104,8742
104,6812
104,8740
104,1088
104,2048
104,9987
104,5041
104,9615
104,5676
104,4591
104,1463
105,2068
105,7211
105,9683
105,9632
105,5651
105,7765
105,5436
105,4770
105,6831
105,3629
105,4167
105,3084
105,6739
105,3699
105,8572
105,8012
106,4155
106,3344
106,5256
106,4339
106,8771
106,3968
106,6964
106,8083
106,9683
106,768
106,3024
106,5439
106,8318
106,9260
106,3471
106,5761
107,9777
107,8297
107,3163
107,1047
107,5342
107,1258
107,8156
107,7936
107,6567
107,971
107,6520
107,8064
107,8502
107,7861
107,3651
107,5924
108,1217
108,6478
108,3245
108,1132
108,6130
108,3904
108,6221
108,7564
108,8966
108,2554
108,2239
108,8689
108,5851
108,8176
108,8688
108,1618
109,529
109,8078
109,7313
109,5947
109,9835
109,8452
109,5068
109,4347
109,8926
109,3715
109,5747
109,7521
109,7236
109,979
109,7429
109,4485
110,8670
110,5886
110,223
110,9890
110,6238
110,7775
110,1580
110,9656
110,6257
110,4754
110,5045
110,5955
110,1106
110,7974
110,8246
110,3735
111,4385
111,8557
111,303
111,4755
111,1517
111,4851
111,2048
111,4433
111,2931
111,143
111,7077
111,7974
111,7239
111,3479
111,9621
111,5924
112,8353
112,4008
112,7047
112,6203
112,9433
112,9568
112,7094
112,6767
112,7767
112,9864
112,944
112,192
112,1862
112,5440
112,4269
112,604
113,4607
113,5155
113,1358
113,1522
113,3413
113,688
113,5677
113,2022
113,5546
113,7714
113,6822
113,2479
113,9671
113,8324
113,6558
113,2878
114,1217
114,9427
114,3715
114,6211
114,5937
114,5931
114,2524
114,4274
114,4880
114,256
114,6118
114,890
114,5900
114,6948
114,4425
114,926
115,4774
115,4775
115,8973
115,7386
115,8187
115,9973
115,1408
115,1347
115,8265
115,7659
115,3531
115,364
115,260
115,278
115,4366
115,6146
116,5253
116,685
116,8376
116,4854
116,808
116,715
116,2068
116,6982
116,8673
116,8366
116,6414
116,9749
116,8749
116,6953
116,9706
116,7297
117,4547
117,3346
117,1090
117,5412
117,657
117,4098
117,1915
117,8287
117,4188
117,3787
117,7012
117,1771
117,1666
117,7830
117,8175
117,5081
118,5921
118,6952
118,125
118,5666
118,7775
118,5372
118,5097
118,6413
118,8263
118,3714
118,1876
118,3589
118,9175
118,4601
118,4957
118,9825
119,9004
119,9599
119,6141
119,4171
119,8130
119,1481
119,8930
119,6117
119,4332
119,9231
119,1325
119,3745
119,8912
119,6921
119,2832
119,6046
120,445
120,2313
120,1179
120,7435
120,2798
120,7372
120,2313
120,7983
120,4700
120,8940
120,6292
120,6026
120,6821
120,1681
120,2518
120,8221
121,7059
121,6611
121,5794
121,1962
121,5976
121,5786
121,4640
121,9854
121,6743
121,8890
121,7237
121,1474
121,7128
121,4496
121,2779
121,7391
122,8774
122,4995
122,1407
122,2530
122,8248
122,8805
122,9094
122,9807
122,9681
122,5854
122,1461
122,8377
122,7164
122,9596
122,6004
122,2955
123,9775
123,4269
123,9854
123,4250
123,4745
123,3744
123,354
123,5945
123,6839
123,6983
123,2345
123,3993
123,3672
123,5060
123,4897
123,9040
124,1366
124,6192
124,468
124,3310
124,9964
124,4996
124,6637
124,6026
124,8154
124,3915
124,2758
124,6984
124,1825
124,632
124,6592
124,5639
125,5217
125,7807
125,8307
125,9504
125,8840
125,5784
125,4790
125,817
125,3013
125,4736
125,8109
125,5517
125,4563
125,6543
125,6657
125,2898
126,175
126,3917
126,7663
126,6074
126,2558
126,9967
126,7340
126,4288
126,8827
126,2356
126,455
126,2853
126,2936
126,7673
126,8967
126,7506
127,6050
127,1312
127,5198
127,301
127,9416
127,6618
127,430
127,2780
127,7007
127,6528
127,6692
127,7256
127,8291
127,4055
127,9873
127,2238
128,9277
128,1935
128,7483
128,2462
128,8491
128,2273
128,7717
128,436
128,381
128,3542
128,2644
128,6286
128,3360
128,7124
128,1686
128,8549
129,3405
129,9217
129,1377
129,6657
129,2085
129,7355
129,6836
129,3733
129,6332
129,9734
129,586
129,7774
129,8039
129,328
129,6387
129,232
130,7483
130,9902
130,2078
130,5734
130,3937
130,1110
130,2683
130,9693
130,967
130,1643
130,578
130,9468
130,2572
130,4035
130,7220
130,6490
131,2904
131,7123
131,8155
131,9713
131,2009
131,9591
131,7903
131,4915
131,1489
131,4629
131,6837
131,6418
131,2153
131,9031
131,1888
131,1159
132,8903
132,5842
132,1361
132,4294
132,3044
132,4256
132,5820
132,6881
132,5769
132,3140
132,509
132,60
132,9827
132,9548
132,7452
132,575
133,561
133,5870
133,6340
133,7248
133,2473
133,3308
133,1861
133,7512
133,5081
133,9635
133,2628
133,9145
133,5865
133,8806
133,8284
133,7503
134,7349
134,8980
134,2011
134,5018
134,5001
134,3860
134,4800
134,2330
134,2568
134,8920
134,9458
134,3582
134,5708
134,9688
134,5020
134,5839
135,8756
135,8837
135,5243
135,5515
135,9064
135,9221
135,1487
135,1416
135,1446
135,5299
135,3684
135,9177
135,49
135,5993
135,4618
135,3760
136,6258
136,5029
136,3661
136,7026
136,4900
136,9340
136,1592
136,3313
136,9339
136,2625
136,8809
136,2202
136,622
136,2848
136,4033
136,520
137,2525
137,7188
137,3035
137,3025
137,5684
137,1261
137,605
137,2191
137,2844
137,360
137,689
137,2645
137,8363
137,1097
137,9346
137,2925
138,1813
138,5237
138,5555
138,7727
138,8954
138,9322
138,6119
138,9298
138,9441
138,4089
138,7275
138,7329
138,8499
138,6320
138,7301
138,4185
139,1262
139,9024
139,8595
139,9127
139,1603
139,1920
139,3242
139,6469
139,5493
139,7747
139,6112
139,7940
139,1028
139,9260
139,4114
139,9165
140,2844
140,824
140,1489
140,4359
140,6958
140,1294
140,544
140,8959
140,4468
140,5912
140,581
140,4209
140,8669
140,9394
140,3580
140,4667
141,6590
141,7831
141,859
141,8136
141,9421
141,7612
141,8018
141,8816
141,7062
141,2842
141,1127
141,2544
141,4997
141,8087
141,3805
141,9132
142,6121
142,1339
142,6936
142,1453
142,5836
142,1766
142,1755
142,9933
142,2786
142,1053
142,595
142,8838
142,5221
142,7572
142,4550
142,1042
143,4138
143,6138
143,5370
143,3941
143,7395
143,5885
143,7101
143,9780
143,4846
143,9388
143,635
143,6154
143,3121
143,4806
143,6526
143,9927
144,3356
144,7484
144,8575
144,7531
144,3743
144,3927
144,4272
144,5329
144,1266
144,7868
144,7516
144,1505
144,5859
144,4180
144,6724
144,6794
145,5332
145,3998
145,9862
145,2236
145,9704
145,5845
145,371
145,9616
145,2301
145,9235
145,120
145,361
145,6200
145,9440
145,6761
145,7823
146,7121
146,2674
146,8846
146,4124
146,2474
146,916
146,9087
146,8666
146,9069
146,9403
146,6248
146,4120
146,4010
146,1401
146,3993
146,3318
147,7467
147,614
147,9011
147,5616
147,8072
147,5876
147,9351
147,7333
147,3158
147,5534
147,2408
147,7774
147,8599
147,477
147,3998
147,3048
148,3855
148,1764
148,6275
148,1708
148,1208
148,5270
148,2325
148,1688
148,4788
148,6835
148,5937
148,4121
148,1649
148,4379
148,6461
148,6648
149,4485
149,4007
149,8476
149,7322
149,3557
149,4265
149,201
149,8564
149,7550
149,4534
149,7943
149,656
149,2987
149,6290
149,231
149,6494
150,779
150,8155
150,6027
150,6703
150,1509
150,9433
150,5081
150,5186
150,3047
150,5009
150,7823
150,639
150,6420
150,2671
150,1358
150,928
151,1760
151,2555
151,6541
151,1241
151,8549
151,3751
151,5248
151,2840
151,9248
151,6248
151,2629
151,97
151,6130
151,320
151,6483
151,4760
152,8275
152,3115
152,4065
152,3936
152,335
152,3016
152,2386
152,3682
152,565
152,793
152,6241
152,975
152,858
152,1826
152,8211
152,8227
153,341
153,1334
153,1493
153,4455
153,870
153,8491
153,8152
153,7661
153,9344
153,1365
153,7022
153,8859
153,1060
153,9778
153,5984
153,4704
154,7072
154,9669
154,7199
154,8831
154,7419
154,4613
154,6134
154,8263
154,1593
154,916
154,9294
154,8806
154,3338
154,1066
154,2802
154,2719
155,5084
155,252
155,4818
155,9031
155,4454
155,9015
155,7982
155,1655
155,6864
155,8385
155,8701
155,9344
155,4132
155,3409
155,7563
155,4800
156,8256
156,7617
156,7642
156,2270
156,2848
156,8371
156,6322
156,1835
156,8627
156,9774
156,8640
156,7741
156,2062
156,3515
156,912
156,6792
157,8191
157,6868
157,6165
157,5002
157,1686
157,1347
157,6611
157,5486
157,6734
157,3550
157,5578
157,8126
157,4746
157,5533
157,6855
157,3770
158,1641
158,9446
158,9720
158,8312
158,2714
158,9132
158,8488
158,1860
158,3913
158,9706
158,2325
158,788
158,8000
158,8640
158,6214
158,7058
159,6622
159,3754
159,9742
159,8150
159,2948
159,9154
159,8198
159,1421
159,941
159,4167
159,518
159,8701
159,3037
159,9368
159,6347
159,4700
160,2562
160,4433
160,8795
160,235
160,4173
160,9197
160,3612
160,4125
160,3570
160,792
160,1847
160,8558
160,9174
160,1693
160,304
160,4096
161,7887
161,2931
161,2393
161,1909
161,568
161,3003
161,1813
161,9366
161,8688
161,6432
161,3323
161,2711
161,4017
161,9744
161,8532
161,29
162,5681
162,563
162,1642
162,9046
162,4807
162,6656
162,6736
162,2226
162,8201
162,9128
162,8373
162,3286
162,833
162,176
162,7226
162,5972
163,7798
163,3583
163,6355
163,8091
163,3622
163,9289
163,9464
163,1286
163,4968
163,802
163,9479
163,9406
163,466
163,8514
163,724
163,2917
164,3757
164,7028
164,2933
164,7378
164,4210
164,1238
164,2707
164,2697
164,299
164,2934
164,7132
164,2099
164,932
164,3894
164,2934
164,9066
165,2149
165,6383
165,6599
165,1493
165,7321
165,235
165,4169
165,6472
165,154
165,6211
165,1376
165,5473
165,6401
165,8019
165,6658
165,6276
166,6235
166,5686
166,6507
166,744
166,7900
166,708
166,667
166,9601
166,7788
166,4186
166,5463
166,6387
166,1920
166,3706
166,3715
166,7088
167,9256
167,8226
167,2273
167,9096
167,2408
167,4919
167,14
167,7385
167,3005
167,1341
167,8720
167,3248
167,7861
167,7398
167,6293
167,7112
168,30
168,6883
168,7753
168,4136
168,7831
168,4362
168,919
168,9173
168,3441
168,6730
168,5658
168,2382
168,2692
168,2381
168,3001
168,9066
169,1190
169,4499
169,3512
169,2494
169,6987
169,807
169,5316
169,499
169,3139
169,8585
169,7455
169,7927
169,8582
169,6643
169,6436
169,148
170,3001
170,1787
170,5005
170,3858
170,1767
170,2172
170,1020
170,1004
170,1350
170,455
170,3644
170,4980
170,8968
170,7017
170,8910
170,4594
171,3894
171,8767
171,4046
171,6232
171,9651
171,1251
171,3198
171,37
171,8605
171,211
171,5117
171,2351
171,4944
171,3981
171,8588
171,4560
172,5687
172,7541
172,5800
172,1248
172,4037
172,4706
172,3715
172,381
172,294
172,7164
172,5225
172,7787
172,8189
172,4920
172,3966
172,4433
173,6603
173,4934
173,3179
173,7691
173,5792
173,5035
173,3734
173,776
173,3422
173,1664
173,7032
173,3130
173,3990
173,4928
173,6761
173,1249
174,9472
174,3018
174,8173
174,7795
174,6547
174,288
174,6723
174,1791
174,6269
174,5327
174,8984
174,8485
174,3775
174,654
174,3751
174,4582
175,9185
175,9090
175,8475
175,6308
175,6920
175,7115
175,4410
175,6529
175,4079
175,3395
175,1083
175,1177
175,364
175,4159
175,1948
175,6723
176,4760
176,2639
176,6534
176,3555
176,9935
176,1043
176,467
176,3837
176,8869
176,2389
176,7536
176,1932
176,9313
176,1891
176,8232
176,3635
177,2120
177,3666
177,5594
177,5970
177,6569
177,9797
177,6698
177,1803
177,5909
177,6979
177,1868
177,7318
177,2206
177,2957
177,8084
177,7789
178,9763
178,5820
178,9786
178,8629
178,1238
